layer,metric,role,band_index,band,estimate,ci_low,ci_high,bootstrap_sign_p,bootstrap_q
11,e,fine_vs_coarse_log_ratio,1,F1,0.0759800189560795,-0.019098580166343748,0.17895913204455055,0.17091454272863568,0.5654061857959908
11,e,fine_vs_coarse_log_ratio,2,F2,-0.005911440981953473,-0.04991837961080945,0.11214211961204584,0.34182908545727136,0.7092203027406156
11,e,fine_vs_coarse_log_ratio,3,F3,0.017498319550440337,-0.021694455774038328,0.07732520397714374,0.9225387306346826,1.0
11,e,fine_vs_coarse_log_ratio,4,F4,-0.03143426736942018,-0.09829205465747867,0.0008845751657353962,0.5207396301849075,0.8398381454434074
11,e,fine_vs_coarse_log_ratio,5,F5,0.04634593790941847,-0.019715401898400556,0.1303024557605299,0.28385807096451776,0.6668411825833116
11,e,fine_vs_coarse_log_ratio,6,F6,-0.011201068554503976,-0.07966749067394202,0.018767917269507946,0.7446276861569215,0.9359226968256849
11,e,fine_vs_coarse_log_ratio,7,F7,-0.05574225150790986,-0.14825509231351533,-0.012686845604749891,0.2888555722138931,0.6705980343161754
11,e,fine_vs_coarse_log_ratio,8,F8,0.007440972125943644,-0.0306335731258233,0.07643391703578092,0.7906046976511744,0.954439277306357
11,e,fine_vs_coarse_log_ratio,9,F9,-0.0549609177318112,-0.13664152720491324,-0.0021919217271653135,0.3118440779610195,0.6862888258472994
11,e,fine_vs_coarse_log_ratio,10,F10,-0.017818727231218502,-0.10543740576193937,0.03928136497044642,0.7256371814092953,0.9278125516075655
11,e,fine_vs_coarse_log_ratio,11,F11,-0.05462097504848476,-0.1315210896545823,0.003875771961625654,0.19490254872563717,0.5858745504095243
11,e,fine_vs_coarse_log_ratio,12,F12,0.028658850940049295,-0.02500180677585137,0.09071950409082533,0.40879560219890054,0.7618190904547727
11,e,fine_vs_coarse_log_ratio,13,F13,-0.015016739527620893,-0.07963809235874866,0.05786165998321735,0.4847576211894053,0.8106681122715479
11,e,fine_vs_coarse_log_ratio,14,F14,-0.057394965421983704,-0.12118565083876322,-0.0023723974278937326,0.07496251874062969,0.3962304562004712
11,e,fine_vs_coarse_log_ratio,15,F15,-0.038739421416714846,-0.1506888486219735,-0.0010464838975177554,0.9345327336331835,1.0
11,e,fine_vs_coarse_log_ratio,16,F16,0.03338537081911048,-0.04802781295405471,0.11810898635663204,0.544727636181909,0.8599433616525071
11,q_enrichment,coarse,1,F1,0.20778026064614513,0.18202347811927505,0.22312017703330567,,
11,q_enrichment,coarse,2,F2,0.49773953301228757,0.46312804838291755,0.5365536195573313,,
11,q_enrichment,coarse,3,F3,0.6885611831483971,0.6441467377143567,0.7324909462377692,,
11,q_enrichment,coarse,4,F4,0.9500405049621993,0.9132472386676146,0.9973174828174384,,
11,q_enrichment,coarse,5,F5,1.080813037152109,0.9975060080502683,1.132465678363375,,
11,q_enrichment,coarse,6,F6,1.3020238654214031,1.2351712272649553,1.351768825947267,,
11,q_enrichment,coarse,7,F7,1.4537737168748102,1.3745491690707654,1.5629298475261497,,
11,q_enrichment,coarse,8,F8,1.2858805699901168,1.2246952722301803,1.3471038811195821,,
11,q_enrichment,coarse,9,F9,1.2553397617271809,1.176153833232847,1.320995795260756,,
11,q_enrichment,coarse,10,F10,1.267796951166257,1.195894332352487,1.3714007829813322,,
11,q_enrichment,coarse,11,F11,1.2283121333618499,1.1656725628166522,1.3015352692023654,,
11,q_enrichment,coarse,12,F12,1.0045679822801896,0.9440030186528808,1.0466678027911778,,
11,q_enrichment,coarse,13,F13,1.0258947319274552,0.976818283199612,1.105494093372586,,
11,q_enrichment,coarse,14,F14,1.0191617685388885,0.973547366682342,1.0823338918737981,,
11,q_enrichment,coarse,15,F15,0.9496318600757923,0.883256823812575,1.027730212538218,,
11,q_enrichment,coarse,16,F16,0.7826821397149202,0.7115440148182325,0.8648642226362152,,
11,q_enrichment,fine,1,F1,0.23471425668389428,0.22493043508111465,0.2516059197563326,,
11,q_enrichment,fine,2,F2,0.5019912204890009,0.4968165532992492,0.549749065050334,,
11,q_enrichment,fine,3,F3,0.7072798156156154,0.6926457681974916,0.7403085588986477,,
11,q_enrichment,fine,4,F4,0.9328575094166294,0.9028508709394594,0.945904994064528,,
11,q_enrichment,fine,5,F5,1.1479654979102358,1.1151665066667866,1.180756904901344,,
11,q_enrichment,fine,6,F6,1.3066350092898282,1.250399108327617,1.3125377109414773,,
11,q_enrichment,fine,7,F7,1.3956795676566298,1.3455431098315367,1.4181347218623064,,
11,q_enrichment,fine,8,F8,1.3158513778101686,1.3116031526760035,1.3735406843886013,,
11,q_enrichment,fine,9,F9,1.206887268658696,1.1592362151220719,1.2207593381649728,,
11,q_enrichment,fine,10,F10,1.2649861882014786,1.2322862880155043,1.3016060758105925,,
11,q_enrichment,fine,11,F11,1.1813042909998308,1.151606199453145,1.2103105165422945,,
11,q_enrichment,fine,12,F12,1.0500268113053453,1.0238570048485007,1.076338162846396,,
11,q_enrichment,fine,13,F13,1.0264925424291638,1.0107024882835944,1.0832575077066646,,
11,q_enrichment,fine,14,F14,0.9774430651657279,0.9626228869232122,1.0077534817402027,,
11,q_enrichment,fine,15,F15,0.9279094536075402,0.862557219502889,0.9453084345522941,,
11,q_enrichment,fine,16,F16,0.8219761247602156,0.7917034847139246,0.8694214033043555,,
11,q_enrichment,fine_vs_coarse_log_ratio,1,F1,0.12188776322312071,0.0709830478038456,0.25033305251023724,0.07096451774112944,0.5012082194197018
11,q_enrichment,fine_vs_coarse_log_ratio,2,F2,0.008505716354000523,-0.03246576313464076,0.13161317452542373,0.4757621189405297,0.8586926049170536
11,q_enrichment,fine_vs_coarse_log_ratio,3,F3,0.026822187768910436,-0.012540691130015887,0.09483010843472008,0.7016491754122939,0.9483477439362511
11,q_enrichment,fine_vs_coarse_log_ratio,4,F4,-0.01825215433010464,-0.08021946479838742,0.012695252359075954,0.7526236881559221,0.9632689031828171
11,q_enrichment,fine_vs_coarse_log_ratio,5,F5,0.06027767326752925,0.007038865644270392,0.14110981669627257,0.17191404297851073,0.6400824744860274
11,q_enrichment,fine_vs_coarse_log_ratio,6,F6,0.0035352638213193522,-0.05589088602405377,0.03165887814832615,0.39480259870064965,0.7948559053806431
11,q_enrichment,fine_vs_coarse_log_ratio,7,F7,-0.04078129706080029,-0.12773782176423526,0.00797193352426949,0.45577211394302847,0.8429508322761696
11,q_enrichment,fine_vs_coarse_log_ratio,8,F8,0.023040139598055027,-0.006335663393635463,0.09568307250532723,0.9215392303848076,1.0
11,q_enrichment,fine_vs_coarse_log_ratio,9,F9,-0.039361722629225215,-0.11306262131986385,0.014638542203660301,0.4847576211894053,0.8598986625667335
11,q_enrichment,fine_vs_coarse_log_ratio,10,F10,-0.0022195063406392165,-0.08570191077433065,0.06016065122765812,0.9465267366316842,1.0
11,q_enrichment,fine_vs_coarse_log_ratio,11,F11,-0.03902181828427828,-0.10917325680437386,0.020078333114456184,0.29685157421289354,0.7433594127306095
11,q_enrichment,fine_vs_coarse_log_ratio,12,F12,0.04425811770672898,0.00017894119173522682,0.1067498396874719,0.19290354822588707,0.6797553604150306
11,q_enrichment,fine_vs_coarse_log_ratio,13,F13,0.0005825513791518241,-0.055477088710119415,0.07345829098791731,0.6216891554222889,0.9224059649373308
11,q_enrichment,fine_vs_coarse_log_ratio,14,F14,-0.041795728060690804,-0.0954916740977108,0.014687360944789826,0.12993503248375812,0.596153051293902
11,q_enrichment,fine_vs_coarse_log_ratio,15,F15,-0.023140237299089473,-0.12204000645105559,0.01123746478368088,0.8245877061469266,0.9753237330254322
11,q_enrichment,fine_vs_coarse_log_ratio,16,F16,0.048984687593228535,-0.024186838570492947,0.13600621351172634,0.36681659170414793,0.7924609124009424
11,j_enrichment,coarse,1,F1,0.9138198747339074,0.8186609696703894,1.0020517089638827,,
11,j_enrichment,coarse,2,F2,1.0724473228644105,0.9934119191288334,1.1556252044343152,,
11,j_enrichment,coarse,3,F3,0.9971857142389375,0.94574999567126,1.0513131341738002,,
11,j_enrichment,coarse,4,F4,0.9979076775097864,0.9569115126249356,1.0495569141967365,,
11,j_enrichment,coarse,5,F5,0.9416441055107578,0.8643542914940179,0.9932694830815882,,
11,j_enrichment,coarse,6,F6,0.9636978125770816,0.9175492794594544,1.0015691571346612,,
11,j_enrichment,coarse,7,F7,1.0233619239237564,0.9719787713612519,1.0968685442862363,,
11,j_enrichment,coarse,8,F8,1.0151348217174976,0.9655317108896153,1.0623866964249329,,
11,j_enrichment,coarse,9,F9,1.0174965141503554,0.953373057228221,1.075507750436585,,
11,j_enrichment,coarse,10,F10,1.0073697119305773,0.9522939210290917,1.088839477721526,,
11,j_enrichment,coarse,11,F11,1.0428712334172883,0.9908247776139614,1.1114205142135876,,
11,j_enrichment,coarse,12,F12,0.9587297215492161,0.902250709350303,1.0017622770082257,,
11,j_enrichment,coarse,13,F13,1.036411348797139,0.9889757300596274,1.1048059221557212,,
11,j_enrichment,coarse,14,F14,1.0595810742633498,1.0091940120151153,1.1270536811912462,,
11,j_enrichment,coarse,15,F15,0.9763023942500365,0.9202045294250053,1.0496383194348562,,
11,j_enrichment,coarse,16,F16,0.9760387485659024,0.9073258578101705,1.059173435199397,,
11,j_enrichment,fine,1,F1,0.9922857163685572,0.9156954010466138,1.063273704840499,,
11,j_enrichment,fine,2,F2,1.1049110575724976,1.1051635255759928,1.1936468518304626,,
11,j_enrichment,fine,3,F3,1.0320310591183068,1.0134931755417704,1.0806599954375267,,
11,j_enrichment,fine,4,F4,0.9666347950686409,0.9284601996605787,0.978551412752008,,
11,j_enrichment,fine,5,F5,0.9927697399572838,0.9571232269114068,1.0248176810418286,,
11,j_enrichment,fine,6,F6,0.9478029975960267,0.9039017144256174,0.951744132416203,,
11,j_enrichment,fine,7,F7,0.9677805181063504,0.9256458112107129,0.9852932512325173,,
11,j_enrichment,fine,8,F8,1.0431075139215915,1.0296008265955003,1.0917818288756043,,
11,j_enrichment,fine,9,F9,0.9613341157313937,0.9194583308994333,0.972393657164274,,
11,j_enrichment,fine,10,F10,0.9972321113989799,0.9667400318002106,1.0248040438342507,,
11,j_enrichment,fine,11,F11,0.9943040015774434,0.9646488985022021,1.021634862047648,,
11,j_enrichment,fine,12,F12,0.9931666237740223,0.9632139517815476,1.0181248747335285,,
11,j_enrichment,fine,13,F13,1.0406534328151569,1.019805487426322,1.0970480726415148,,
11,j_enrichment,fine,14,F14,1.012200259471286,0.9932824669945884,1.0399519527493382,,
11,j_enrichment,fine,15,F15,0.9295600243287839,0.8630708897315276,0.9416136674653365,,
11,j_enrichment,fine,16,F16,1.0242260331936788,0.9918677175570998,1.0719524866440253,,
11,j_enrichment,fine_vs_coarse_log_ratio,1,F1,0.08237760791043156,-0.04132529843976698,0.21119472667836986,0.24887556221889057,0.83412038474155
11,j_enrichment,fine_vs_coarse_log_ratio,2,F2,0.029821586442078888,-0.016128122626451795,0.15947837699850767,0.8785607196401799,0.9869220987229346
11,j_enrichment,fine_vs_coarse_log_ratio,3,F3,0.03434701596022382,-0.003538926846718596,0.1041827491008952,0.527736131934033,0.9160201240487628
11,j_enrichment,fine_vs_coarse_log_ratio,4,F4,-0.03184000838289115,-0.09731733360371156,0.0009253054120845344,0.4867566216891554,0.9092039346180568
11,j_enrichment,fine_vs_coarse_log_ratio,5,F5,0.052871358055028815,-0.013677982818928902,0.14266274477316593,0.2748625687156422,0.83412038474155
11,j_enrichment,fine_vs_coarse_log_ratio,6,F6,-0.016631100820534192,-0.08796816796903048,0.015313278181652068,0.9515242378810594,1.0
11,j_enrichment,fine_vs_coarse_log_ratio,7,F7,-0.05584316613625943,-0.15257517601865722,-0.0046276193921748615,0.3078460769615192,0.83412038474155
11,j_enrichment,fine_vs_coarse_log_ratio,8,F8,0.02718281917557453,-0.008489583228728892,0.10522603027992003,0.7476261869065467,0.9569536219544549
11,j_enrichment,fine_vs_coarse_log_ratio,9,F9,-0.056778467810418266,-0.14272432051696343,-0.001823799638955223,0.28585707146426786,0.83412038474155
11,j_enrichment,fine_vs_coarse_log_ratio,10,F10,-0.010114414581170102,-0.10226834206333987,0.053034999421793766,0.8615692153923038,0.9789807591405831
11,j_enrichment,fine_vs_coarse_log_ratio,11,F11,-0.04768999299079866,-0.13045868601493693,0.016548060450807422,0.28085957021489255,0.83412038474155
11,j_enrichment,fine_vs_coarse_log_ratio,12,F12,0.035289246799882386,-0.01646973736004377,0.10110221531379765,0.33683158420789605,0.8463616293119263
11,j_enrichment,fine_vs_coarse_log_ratio,13,F13,0.004084696783408499,-0.061366150999700074,0.08305215184868041,0.7986006996501749,0.9628749779896203
11,j_enrichment,fine_vs_coarse_log_ratio,14,F14,-0.045747180905949446,-0.10750752973778527,0.012114127564808286,0.1359320339830085,0.7761314148120745
11,j_enrichment,fine_vs_coarse_log_ratio,15,F15,-0.04906098651552364,-0.16105858139690132,-0.008710265843264495,0.7236381809095452,0.9559309234271753
11,j_enrichment,fine_vs_coarse_log_ratio,16,F16,0.048190229757147054,-0.032875076439214085,0.13461813974374642,0.36081959020489757,0.8551974012993503
12,b,coarse,1,F1,0.00907125510275364,0.005557591847335257,0.01412141419250797,,
12,b,coarse,2,F2,0.005569775588810444,0.0037770419694272772,0.007526351502142932,,
12,b,coarse,3,F3,0.004690310452133417,0.0031669396168557363,0.006279706934188399,,
12,b,coarse,4,F4,0.004410775378346443,0.0028665945429892496,0.0061522582233084575,,
12,b,coarse,5,F5,0.004172568675130606,0.0028299180304812302,0.0056649178969302195,,
12,b,coarse,6,F6,0.0039642564952373505,0.00260182421543956,0.005685333645145827,,
12,b,coarse,7,F7,0.004128378815948963,0.002772310727304852,0.006143433991149254,,
12,b,coarse,8,F8,0.0033866181038320065,0.0022316915784026713,0.004801995449863004,,
12,b,coarse,9,F9,0.0033795249182730913,0.0022244846418899154,0.004788564488198132,,
12,b,coarse,10,F10,0.0031168146524578333,0.0020929451078589003,0.00429051838771994,,
12,b,coarse,11,F11,0.0032392768189311028,0.0020653985831619605,0.004745865779375033,,
12,b,coarse,12,F12,0.0030498565174639225,0.002117074039250258,0.004353386301522943,,
12,b,coarse,13,F13,0.0027672206051647663,0.001912976551996271,0.003882062029172089,,
12,b,coarse,14,F14,0.002565492410212755,0.0017855732197958735,0.0034511565481990117,,
12,b,coarse,15,F15,0.0024733205791562796,0.001659561295631514,0.003459633897996521,,
12,b,coarse,16,F16,0.0022933122236281633,0.0015604146179802288,0.003147638823685207,,
12,b,fine,1,F1,0.008596166037023067,0.004713312833483338,0.00695189331050757,,
12,b,fine,2,F2,0.005824245512485504,0.00347308646199074,0.004864688654883351,,
12,b,fine,3,F3,0.005051450803875923,0.002913559119224387,0.0041091278705094,,
12,b,fine,4,F4,0.0045216199941933155,0.0025271119463663224,0.0036456663787253034,,
12,b,fine,5,F5,0.004139927215874195,0.0023864450668210717,0.003383273059336145,,
12,b,fine,6,F6,0.003805577289313078,0.0021107045779081334,0.003021483910710368,,
12,b,fine,7,F7,0.003697463311254978,0.0021781825072223785,0.0030775650181543374,,
12,b,fine,8,F8,0.003348302561789751,0.0018507780485816027,0.0026337197216883745,,
12,b,fine,9,F9,0.0031799739226698875,0.0017552180144174132,0.002522166024958853,,
12,b,fine,10,F10,0.003023822559043765,0.0017427026653805962,0.0024635942592854073,,
12,b,fine,11,F11,0.0029710056260228157,0.001595809320247335,0.0023242274039686262,,
12,b,fine,12,F12,0.0027789240702986717,0.001637080853100097,0.002286152799982793,,
12,b,fine,13,F13,0.002552831545472145,0.001422326536596523,0.002002407768135963,,
12,b,fine,14,F14,0.0024871714413166046,0.0014083200435038516,0.0019574916869093896,,
12,b,fine,15,F15,0.00241189356893301,0.001344734987711333,0.0019217024590541924,,
12,b,fine,16,F16,0.0022263708524405956,0.001249628137428162,0.0017502368723001835,,
12,b,fine_vs_coarse_log_ratio,1,F1,-0.0537943399210839,-0.9047056258030771,0.062044357881787804,0.18990504747626186,0.39048489223401767
12,b,fine_vs_coarse_log_ratio,2,F2,0.044674701443498124,-0.6185926955999714,0.10415936932634182,0.063968015992004,0.3042094771823128
12,b,fine_vs_coarse_log_ratio,3,F3,0.07417671517205827,-0.6011894119614941,0.11017166959683942,0.02498750624687656,0.3042094771823128
12,b,fine_vs_coarse_log_ratio,4,F4,0.024819838669065272,-0.7100914858662402,0.08430392831245373,0.08295852073963018,0.3042094771823128
12,b,fine_vs_coarse_log_ratio,5,F5,-0.007853628431202134,-0.6987179138630499,0.02585057057090316,0.08595702148925537,0.3042094771823128
12,b,fine_vs_coarse_log_ratio,6,F6,-0.04085062212313132,-0.8131870714216304,-0.003069383275769333,0.111944027986007,0.32402846195949647
12,b,fine_vs_coarse_log_ratio,7,F7,-0.11023779842627678,-0.8617752268974479,-0.04113413161316648,0.29985007496251875,0.47336331834082956
12,b,fine_vs_coarse_log_ratio,8,F8,-0.011378294510764286,-0.7672644775158165,-0.0045796915944079745,0.0769615192403798,0.3042094771823128
12,b,fine_vs_coarse_log_ratio,9,F9,-0.060862146551780336,-0.8103733600086331,-0.042428631437413586,0.12493753123438281,0.3361955385943392
12,b,fine_vs_coarse_log_ratio,10,F10,-0.030289756546481715,-0.7276874411210998,0.011259225589228511,0.10294852573713144,0.31742462102282193
12,b,fine_vs_coarse_log_ratio,11,F11,-0.08644961073203754,-0.9017828015931885,-0.05238580426476698,0.14992503748125938,0.349431583420888
12,b,fine_vs_coarse_log_ratio,12,F12,-0.09303071834169807,-0.8257340917891703,-0.061996728302513196,0.21889055472263869,0.4193631339669971
12,b,fine_vs_coarse_log_ratio,13,F13,-0.08064027171735778,-0.8354359988100389,-0.09957885363217206,0.12093953023488256,0.3284229444910572
12,b,fine_vs_coarse_log_ratio,14,F14,-0.031004335556868486,-0.7375386304249358,-0.046714200775625075,0.06296851574212893,0.3042094771823128
12,b,fine_vs_coarse_log_ratio,15,F15,-0.02514945958081523,-0.7751681184627611,-0.015156587419839364,0.08395802098950525,0.3042094771823128
12,b,fine_vs_coarse_log_ratio,16,F16,-0.02962431906679973,-0.7644937861137396,-0.03654446900934701,0.07096451774112944,0.3042094771823128
12,q,coarse,1,F1,0.0021379433939517425,0.0013467272132791654,0.003192473050270066,,
12,q,coarse,2,F2,0.004369842504292975,0.002935367775104729,0.005989540904974621,,
12,q,coarse,3,F3,0.006416701086768123,0.004337003145456241,0.008590885036503704,,
12,q,coarse,4,F4,0.008587031190634987,0.005591247623563047,0.011974611929168547,,
12,q,coarse,5,F5,0.010701002497124468,0.007270829425975023,0.014513849603890317,,
12,q,coarse,6,F6,0.012771477556033932,0.008376484650545371,0.018326234198272753,,
12,q,coarse,7,F7,0.016009609699627003,0.010763503935718427,0.023844279494763233,,
12,q,coarse,8,F8,0.013595543060239414,0.008959102500935536,0.019277560104682862,,
12,q,coarse,9,F9,0.013567067648208794,0.00893017056329917,0.01922364200581969,,
12,q,coarse,10,F10,0.012512420225407054,0.0084021067796766,0.017224242208612617,,
12,q,coarse,11,F11,0.013004042770913807,0.008291519363849087,0.019052226007624597,,
12,q,coarse,12,F12,0.012243616392684174,0.008498969428981587,0.017476618263330242,,
12,q,coarse,13,F13,0.011108977606910694,0.0076796232313542274,0.015584493486587633,,
12,q,coarse,14,F14,0.010299142599580185,0.007168165352195494,0.013854630555555277,,
12,q,coarse,15,F15,0.009929119397649795,0.006662290357920529,0.013888662717414423,,
12,q,coarse,16,F16,0.009206478391337428,0.006264267776405727,0.012636163585396206,,
12,q,fine,1,F1,0.0020472011799180494,0.001134191297938162,0.001640938523628174,,
