site,layer,unit,band_index,band,metric,log_discriminability,basis_stability_pass,audit_scope
mlp,9,21,5,F5,coarse,-0.1653292102580665,False,global_design_selected_unit
mlp,9,21,5,F5,fine,-0.38392129928933083,False,global_design_selected_unit
mlp,9,21,5,F5,fine_relative,-0.2185920890312643,False,global_design_selected_unit
mlp,9,21,6,F6,coarse,-0.3511043777264798,False,global_design_selected_unit
mlp,9,21,6,F6,fine,-0.5576370428801583,False,global_design_selected_unit
mlp,9,21,6,F6,fine_relative,-0.20653266515367844,False,global_design_selected_unit
mlp,9,21,7,F7,coarse,0.021358153444086245,False,global_design_selected_unit
mlp,9,21,7,F7,fine,-0.1548976363529521,False,global_design_selected_unit
mlp,9,21,7,F7,fine_relative,-0.1762557897970384,False,global_design_selected_unit
mlp,9,21,8,F8,coarse,-0.1996668685789455,True,global_design_selected_unit
mlp,9,21,8,F8,fine,-0.3509741003855992,True,global_design_selected_unit
mlp,9,21,8,F8,fine_relative,-0.1513072318066537,True,global_design_selected_unit
mlp,10,21,1,F1,coarse,0.35745973842651274,True,global_design_selected_unit
mlp,10,21,1,F1,fine,-0.38776719930706716,True,global_design_selected_unit
mlp,10,21,1,F1,fine_relative,-0.74522693773358,True,global_design_selected_unit
mlp,10,21,2,F2,coarse,-0.054320401550117706,True,global_design_selected_unit
mlp,10,21,2,F2,fine,-0.4497147307612918,True,global_design_selected_unit
mlp,10,21,2,F2,fine_relative,-0.3953943292111742,True,global_design_selected_unit
mlp,10,21,3,F3,coarse,0.3055830109939284,False,global_design_selected_unit
mlp,10,21,3,F3,fine,-0.432220596590823,False,global_design_selected_unit
mlp,10,21,3,F3,fine_relative,-0.7378036075847514,False,global_design_selected_unit
mlp,10,21,4,F4,coarse,-0.0713503965787294,False,global_design_selected_unit
mlp,10,21,4,F4,fine,-0.3692373661920537,False,global_design_selected_unit
mlp,10,21,4,F4,fine_relative,-0.29788696961332434,False,global_design_selected_unit
mlp,10,21,5,F5,coarse,-0.14603206135492305,False,global_design_selected_unit
mlp,10,21,5,F5,fine,-0.35711937954595274,False,global_design_selected_unit
mlp,10,21,5,F5,fine_relative,-0.2110873181910297,False,global_design_selected_unit
mlp,10,21,6,F6,coarse,0.3819118586947257,False,global_design_selected_unit
mlp,10,21,6,F6,fine,-0.4010466442678759,False,global_design_selected_unit
mlp,10,21,6,F6,fine_relative,-0.7829585029626015,False,global_design_selected_unit
mlp,10,21,7,F7,coarse,-0.5912577752575535,False,global_design_selected_unit
mlp,10,21,7,F7,fine,-0.5452228867488043,False,global_design_selected_unit
mlp,10,21,7,F7,fine_relative,0.04603488850874916,False,global_design_selected_unit
mlp,10,21,8,F8,coarse,0.10899617542410985,True,global_design_selected_unit
mlp,10,21,8,F8,fine,-0.47505994769131293,True,global_design_selected_unit
mlp,10,21,8,F8,fine_relative,-0.5840561231154228,True,global_design_selected_unit
mlp,11,21,1,F1,coarse,-0.08942593362443658,True,global_design_selected_unit
mlp,11,21,1,F1,fine,-0.22431308192150703,True,global_design_selected_unit
mlp,11,21,1,F1,fine_relative,-0.1348871482970704,True,global_design_selected_unit
mlp,11,21,2,F2,coarse,-0.4004894154888802,True,global_design_selected_unit
mlp,11,21,2,F2,fine,-0.3744801717893276,True,global_design_selected_unit
mlp,11,21,2,F2,fine_relative,0.026009243699552667,True,global_design_selected_unit
mlp,11,21,3,F3,coarse,0.4365636452409749,False,global_design_selected_unit
mlp,11,21,3,F3,fine,-0.5625825309945759,False,global_design_selected_unit
mlp,11,21,3,F3,fine_relative,-0.9991461762355507,False,global_design_selected_unit
mlp,11,21,4,F4,coarse,0.08384444446320163,False,global_design_selected_unit
mlp,11,21,4,F4,fine,-0.5486020799500549,False,global_design_selected_unit
mlp,11,21,4,F4,fine_relative,-0.6324465244132566,False,global_design_selected_unit
mlp,11,21,5,F5,coarse,0.09215201254944583,False,global_design_selected_unit
mlp,11,21,5,F5,fine,-0.3738288387971191,False,global_design_selected_unit
mlp,11,21,5,F5,fine_relative,-0.4659808513465649,False,global_design_selected_unit
mlp,11,21,6,F6,coarse,-0.14077773262474566,False,global_design_selected_unit
mlp,11,21,6,F6,fine,-0.45433862453102547,False,global_design_selected_unit
mlp,11,21,6,F6,fine_relative,-0.3135608919062797,False,global_design_selected_unit
mlp,11,21,7,F7,coarse,-0.17048102880149515,False,global_design_selected_unit
mlp,11,21,7,F7,fine,-0.43936149378912587,False,global_design_selected_unit
mlp,11,21,7,F7,fine_relative,-0.26888046498763074,False,global_design_selected_unit
mlp,11,21,8,F8,coarse,0.12465685964440257,True,global_design_selected_unit
mlp,11,21,8,F8,fine,-0.6333169240135447,True,global_design_selected_unit
mlp,11,21,8,F8,fine_relative,-0.7579737836579472,True,global_design_selected_unit
mlp,12,21,1,F1,coarse,-0.06838203020809899,True,global_design_selected_unit
mlp,12,21,1,F1,fine,-0.2953456328362574,True,global_design_selected_unit
mlp,12,21,1,F1,fine_relative,-0.22696360262815846,True,global_design_selected_unit
mlp,12,21,2,F2,coarse,-0.23041857739393004,True,global_design_selected_unit
mlp,12,21,2,F2,fine,-0.4769385856054868,True,global_design_selected_unit
mlp,12,21,2,F2,fine_relative,-0.24652000821155673,True,global_design_selected_unit
mlp,12,21,3,F3,coarse,-0.3998418641731194,False,global_design_selected_unit
mlp,12,21,3,F3,fine,-0.3479869904497401,False,global_design_selected_unit
mlp,12,21,3,F3,fine_relative,0.05185487372337945,False,global_design_selected_unit
mlp,12,21,4,F4,coarse,-0.09717944404667868,False,global_design_selected_unit
mlp,12,21,4,F4,fine,-0.4040139805571257,False,global_design_selected_unit
mlp,12,21,4,F4,fine_relative,-0.306834536510447,False,global_design_selected_unit
mlp,12,21,5,F5,coarse,0.25619984639125004,False,global_design_selected_unit
mlp,12,21,5,F5,fine,-0.6097183779107572,False,global_design_selected_unit
mlp,12,21,5,F5,fine_relative,-0.8659182243020073,False,global_design_selected_unit
mlp,12,21,6,F6,coarse,-0.2896860567711968,False,global_design_selected_unit
mlp,12,21,6,F6,fine,-0.33887380283891594,False,global_design_selected_unit
mlp,12,21,6,F6,fine_relative,-0.049187746067719085,False,global_design_selected_unit
mlp,12,21,7,F7,coarse,-0.34156400543245513,False,global_design_selected_unit
mlp,12,21,7,F7,fine,-0.37702507432899407,False,global_design_selected_unit
mlp,12,21,7,F7,fine_relative,-0.03546106889653891,False,global_design_selected_unit
mlp,12,21,8,F8,coarse,0.15671747109237305,True,global_design_selected_unit
mlp,12,21,8,F8,fine,-0.4368137921695199,True,global_design_selected_unit
mlp,12,21,8,F8,fine_relative,-0.5935312632618929,True,global_design_selected_unit
mlp,13,21,1,F1,coarse,-0.258889982910923,True,global_design_selected_unit
mlp,13,21,1,F1,fine,-0.44741771047814094,True,global_design_selected_unit
mlp,13,21,1,F1,fine_relative,-0.18852772756721795,True,global_design_selected_unit
mlp,13,21,2,F2,coarse,-0.25681874293477164,False,global_design_selected_unit
mlp,13,21,2,F2,fine,-0.32695878736578465,False,global_design_selected_unit
mlp,13,21,2,F2,fine_relative,-0.07014004443101295,False,global_design_selected_unit
mlp,13,21,3,F3,coarse,-0.28324608378570604,False,global_design_selected_unit
mlp,13,21,3,F3,fine,-0.4878467331749059,False,global_design_selected_unit
mlp,13,21,3,F3,fine_relative,-0.2046006493891999,False,global_design_selected_unit
mlp,13,21,4,F4,coarse,-0.690014744300853,False,global_design_selected_unit
mlp,13,21,4,F4,fine,-0.5824326572583465,False,global_design_selected_unit
mlp,13,21,4,F4,fine_relative,0.10758208704250656,False,global_design_selected_unit
mlp,13,21,5,F5,coarse,0.08887375717548507,False,global_design_selected_unit
mlp,13,21,5,F5,fine,-0.5067231923013037,False,global_design_selected_unit
mlp,13,21,5,F5,fine_relative,-0.5955969494767888,False,global_design_selected_unit
mlp,13,21,6,F6,coarse,-0.714132460167445,False,global_design_selected_unit
mlp,13,21,6,F6,fine,-0.5956881102723498,False,global_design_selected_unit
mlp,13,21,6,F6,fine_relative,0.11844434989509522,False,global_design_selected_unit
mlp,13,21,7,F7,coarse,-0.24660188718083162,False,global_design_selected_unit
mlp,13,21,7,F7,fine,-0.419958845196678,False,global_design_selected_unit
mlp,13,21,7,F7,fine_relative,-0.1733569580158463,False,global_design_selected_unit
mlp,13,21,8,F8,coarse,0.15584311066366022,True,global_design_selected_unit
mlp,13,21,8,F8,fine,-0.4988447367337545,True,global_design_selected_unit
mlp,13,21,8,F8,fine_relative,-0.6546878473974147,True,global_design_selected_unit
mlp,14,21,1,F1,coarse,-0.12217380393452199,True,global_design_selected_unit
mlp,14,21,1,F1,fine,-0.4734408397384546,True,global_design_selected_unit
mlp,14,21,1,F1,fine_relative,-0.3512670358039326,True,global_design_selected_unit
mlp,14,21,2,F2,coarse,-0.05867540678632106,True,global_design_selected_unit
mlp,14,21,2,F2,fine,-0.3605082464027802,True,global_design_selected_unit
mlp,14,21,2,F2,fine_relative,-0.3018328396164592,True,global_design_selected_unit
mlp,14,21,3,F3,coarse,-0.2766618672824498,False,global_design_selected_unit
mlp,14,21,3,F3,fine,-0.5842332233559521,False,global_design_selected_unit
mlp,14,21,3,F3,fine_relative,-0.30757135607350233,False,global_design_selected_unit
mlp,14,21,4,F4,coarse,0.06634237885781281,False,global_design_selected_unit
mlp,14,21,4,F4,fine,-0.4262795159180113,False,global_design_selected_unit
mlp,14,21,4,F4,fine_relative,-0.4926218947758242,False,global_design_selected_unit
mlp,14,21,5,F5,coarse,-0.1711931543418568,False,global_design_selected_unit
mlp,14,21,5,F5,fine,-0.5291479814286052,False,global_design_selected_unit
mlp,14,21,5,F5,fine_relative,-0.3579548270867485,False,global_design_selected_unit
mlp,14,21,6,F6,coarse,-0.6210263028995741,False,global_design_selected_unit
mlp,14,21,6,F6,fine,-0.6618435928258682,False,global_design_selected_unit
mlp,14,21,6,F6,fine_relative,-0.04081728992629424,False,global_design_selected_unit
mlp,14,21,7,F7,coarse,0.1915041937206686,False,global_design_selected_unit
mlp,14,21,7,F7,fine,-0.39402355990467236,False,global_design_selected_unit
mlp,14,21,7,F7,fine_relative,-0.585527753625341,False,global_design_selected_unit
mlp,14,21,8,F8,coarse,-0.15133639757704234,True,global_design_selected_unit
mlp,14,21,8,F8,fine,-0.726448426060176,True,global_design_selected_unit
mlp,14,21,8,F8,fine_relative,-0.5751120284831337,True,global_design_selected_unit
mlp,15,21,1,F1,coarse,0.0466425865629398,True,global_design_selected_unit
mlp,15,21,1,F1,fine,-0.44746587803169674,True,global_design_selected_unit
mlp,15,21,1,F1,fine_relative,-0.4941084645946365,True,global_design_selected_unit
mlp,15,21,2,F2,coarse,-0.38487728883615063,True,global_design_selected_unit
mlp,15,21,2,F2,fine,-0.4423152989590493,True,global_design_selected_unit
mlp,15,21,2,F2,fine_relative,-0.057438010122898626,True,global_design_selected_unit
mlp,15,21,3,F3,coarse,-0.13009917033283697,False,global_design_selected_unit
mlp,15,21,3,F3,fine,-0.40762747138762,False,global_design_selected_unit
mlp,15,21,3,F3,fine_relative,-0.27752830105478304,False,global_design_selected_unit
mlp,15,21,4,F4,coarse,-0.13497091148551546,False,global_design_selected_unit
mlp,15,21,4,F4,fine,-0.6849370445263311,False,global_design_selected_unit
mlp,15,21,4,F4,fine_relative,-0.5499661330408157,False,global_design_selected_unit
mlp,15,21,5,F5,coarse,-0.2638584839072961,False,global_design_selected_unit
mlp,15,21,5,F5,fine,-0.4626305129433265,False,global_design_selected_unit
mlp,15,21,5,F5,fine_relative,-0.19877202903603036,False,global_design_selected_unit
mlp,15,21,6,F6,coarse,-0.23286825741799447,False,global_design_selected_unit
mlp,15,21,6,F6,fine,-0.5203757099305556,False,global_design_selected_unit
mlp,15,21,6,F6,fine_relative,-0.2875074525125611,False,global_design_selected_unit
mlp,15,21,7,F7,coarse,-0.3461743495141635,False,global_design_selected_unit
mlp,15,21,7,F7,fine,-0.462679184747895,False,global_design_selected_unit
mlp,15,21,7,F7,fine_relative,-0.11650483523373156,False,global_design_selected_unit
mlp,15,21,8,F8,coarse,0.032449954962221826,True,global_design_selected_unit
mlp,15,21,8,F8,fine,-0.7050806747237951,True,global_design_selected_unit
mlp,15,21,8,F8,fine_relative,-0.737530629686017,True,global_design_selected_unit
mlp,16,21,1,F1,coarse,-0.29735458633261314,True,global_design_selected_unit
mlp,16,21,1,F1,fine,-0.4955113087584007,True,global_design_selected_unit
mlp,16,21,1,F1,fine_relative,-0.19815672242578763,True,global_design_selected_unit
mlp,16,21,2,F2,coarse,-0.5319936024376434,True,global_design_selected_unit
mlp,16,21,2,F2,fine,-0.5025621690354175,True,global_design_selected_unit
mlp,16,21,2,F2,fine_relative,0.029431433402225808,True,global_design_selected_unit
mlp,16,21,3,F3,coarse,-0.22615563408737055,False,global_design_selected_unit
mlp,16,21,3,F3,fine,-0.3381302324200537,False,global_design_selected_unit
mlp,16,21,3,F3,fine_relative,-0.1119745983326831,False,global_design_selected_unit
mlp,16,21,4,F4,coarse,0.04610849483720201,False,global_design_selected_unit
mlp,16,21,4,F4,fine,-0.6277835294956645,False,global_design_selected_unit
mlp,16,21,4,F4,fine_relative,-0.6738920243328665,False,global_design_selected_unit
mlp,16,21,5,F5,coarse,-0.6281833592382402,False,global_design_selected_unit
mlp,16,21,5,F5,fine,-0.6886603252040712,False,global_design_selected_unit
mlp,16,21,5,F5,fine_relative,-0.06047696596583107,False,global_design_selected_unit
mlp,16,21,6,F6,coarse,-0.31751324454235996,False,global_design_selected_unit
mlp,16,21,6,F6,fine,-0.3931522769091165,False,global_design_selected_unit
mlp,16,21,6,F6,fine_relative,-0.07563903236675651,False,global_design_selected_unit
mlp,16,21,7,F7,coarse,-0.22281630188105506,False,global_design_selected_unit
mlp,16,21,7,F7,fine,-0.6327864104940436,False,global_design_selected_unit
mlp,16,21,7,F7,fine_relative,-0.40997010861298855,False,global_design_selected_unit
mlp,16,21,8,F8,coarse,-0.029231526219011615,True,global_design_selected_unit
mlp,16,21,8,F8,fine,-0.5631280464649924,True,global_design_selected_unit
mlp,16,21,8,F8,fine_relative,-0.5338965202459808,True,global_design_selected_unit
mlp,17,21,1,F1,coarse,0.038139683915024265,True,global_design_selected_unit
mlp,17,21,1,F1,fine,-0.501736269228195,True,global_design_selected_unit
mlp,17,21,1,F1,fine_relative,-0.5398759531432192,True,global_design_selected_unit
mlp,17,21,2,F2,coarse,-0.6950151781690249,True,global_design_selected_unit
mlp,17,21,2,F2,fine,-0.6225461778503891,True,global_design_selected_unit
mlp,17,21,2,F2,fine_relative,0.07246900031863578,True,global_design_selected_unit
mlp,17,21,3,F3,coarse,-0.15746170123461894,False,global_design_selected_unit
mlp,17,21,3,F3,fine,-0.4745378945217227,False,global_design_selected_unit
mlp,17,21,3,F3,fine_relative,-0.31707619328710374,False,global_design_selected_unit
mlp,17,21,4,F4,coarse,-0.10083960881206025,False,global_design_selected_unit
mlp,17,21,4,F4,fine,-0.5880037391301036,False,global_design_selected_unit
mlp,17,21,4,F4,fine_relative,-0.48716413031804334,False,global_design_selected_unit
mlp,17,21,5,F5,coarse,-0.20323325654922372,False,global_design_selected_unit
mlp,17,21,5,F5,fine,-0.5436167010518472,False,global_design_selected_unit
mlp,17,21,5,F5,fine_relative,-0.34038344450262353,False,global_design_selected_unit
mlp,17,21,6,F6,coarse,-0.1158522794513995,False,global_design_selected_unit
mlp,17,21,6,F6,fine,-0.5447945860507543,False,global_design_selected_unit
mlp,17,21,6,F6,fine_relative,-0.4289423065993548,False,global_design_selected_unit
mlp,17,21,7,F7,coarse,-0.15390145350018983,False,global_design_selected_unit
mlp,17,21,7,F7,fine,-0.4937065401123144,False,global_design_selected_unit
mlp,17,21,7,F7,fine_relative,-0.3398050866121246,False,global_design_selected_unit
mlp,17,21,8,F8,coarse,0.55419230598653,True,global_design_selected_unit
mlp,17,21,8,F8,fine,-0.5273348375206307,True,global_design_selected_unit
mlp,17,21,8,F8,fine_relative,-1.0815271435071607,True,global_design_selected_unit
mlp,18,21,1,F1,coarse,0.29642641185709023,True,global_design_selected_unit
mlp,18,21,1,F1,fine,-0.5694304412225947,True,global_design_selected_unit
mlp,18,21,1,F1,fine_relative,-0.865856853079685,True,global_design_selected_unit
mlp,18,21,2,F2,coarse,-0.18769850812755234,True,global_design_selected_unit
mlp,18,21,2,F2,fine,-0.5829170082856651,True,global_design_selected_unit
mlp,18,21,2,F2,fine_relative,-0.3952185001581128,True,global_design_selected_unit
mlp,18,21,3,F3,coarse,-0.42036436034116165,False,global_design_selected_unit
mlp,18,21,3,F3,fine,-0.4098098324953589,False,global_design_selected_unit
mlp,18,21,3,F3,fine_relative,0.010554527845802715,False,global_design_selected_unit
mlp,18,21,4,F4,coarse,-0.6362935081988496,False,global_design_selected_unit
mlp,18,21,4,F4,fine,-0.5869572274966509,False,global_design_selected_unit
mlp,18,21,4,F4,fine_relative,0.04933628070219861,False,global_design_selected_unit
mlp,18,21,5,F5,coarse,-0.06534257394350916,False,global_design_selected_unit
mlp,18,21,5,F5,fine,-0.6421131751518266,False,global_design_selected_unit
mlp,18,21,5,F5,fine_relative,-0.5767706012083176,False,global_design_selected_unit
mlp,18,21,6,F6,coarse,-0.365387826823607,False,global_design_selected_unit
mlp,18,21,6,F6,fine,-0.6976546870202784,False,global_design_selected_unit
mlp,18,21,6,F6,fine_relative,-0.3322668601966715,False,global_design_selected_unit
mlp,18,21,7,F7,coarse,0.08478392681919737,False,global_design_selected_unit
mlp,18,21,7,F7,fine,-0.5406579291485256,False,global_design_selected_unit
mlp,18,21,7,F7,fine_relative,-0.625441855967723,False,global_design_selected_unit
mlp,18,21,8,F8,coarse,0.36501984819832567,True,global_design_selected_unit
mlp,18,21,8,F8,fine,-0.5967085553070233,True,global_design_selected_unit
mlp,18,21,8,F8,fine_relative,-0.9617284035053489,True,global_design_selected_unit
mlp,19,21,1,F1,coarse,0.32944933055133374,True,global_design_selected_unit
mlp,19,21,1,F1,fine,-0.45644469313093433,True,global_design_selected_unit
mlp,19,21,1,F1,fine_relative,-0.7858940236822681,True,global_design_selected_unit
mlp,19,21,2,F2,coarse,-0.6388238817025984,True,global_design_selected_unit
mlp,19,21,2,F2,fine,-0.5536650403765745,True,global_design_selected_unit
mlp,19,21,2,F2,fine_relative,0.08515884132602386,True,global_design_selected_unit
mlp,19,21,3,F3,coarse,0.07407343303822697,False,global_design_selected_unit
mlp,19,21,3,F3,fine,-0.6848773805256873,False,global_design_selected_unit
mlp,19,21,3,F3,fine_relative,-0.7589508135639143,False,global_design_selected_unit
mlp,19,21,4,F4,coarse,-0.3234988326352128,False,global_design_selected_unit
mlp,19,21,4,F4,fine,-0.5075924819292438,False,global_design_selected_unit
mlp,19,21,4,F4,fine_relative,-0.1840936492940309,False,global_design_selected_unit
mlp,19,21,5,F5,coarse,-0.32562346522043945,False,global_design_selected_unit
mlp,19,21,5,F5,fine,-0.5016264257816713,False,global_design_selected_unit
mlp,19,21,5,F5,fine_relative,-0.17600296056123182,False,global_design_selected_unit
mlp,19,21,6,F6,coarse,-0.43329291546075005,False,global_design_selected_unit
mlp,19,21,6,F6,fine,-0.6267266000581487,False,global_design_selected_unit
mlp,19,21,6,F6,fine_relative,-0.1934336845973987,False,global_design_selected_unit
mlp,19,21,7,F7,coarse,-0.469328777931543,False,global_design_selected_unit
mlp,19,21,7,F7,fine,-0.587793940673872,False,global_design_selected_unit
mlp,19,21,7,F7,fine_relative,-0.11846516274232903,False,global_design_selected_unit
mlp,19,21,8,F8,coarse,0.4928878984320772,True,global_design_selected_unit
mlp,19,21,8,F8,fine,-0.6270440082803843,True,global_design_selected_unit
mlp,19,21,8,F8,fine_relative,-1.1199319067124616,True,global_design_selected_unit
mlp,20,21,1,F1,coarse,0.31315965342928886,True,global_design_selected_unit
mlp,20,21,1,F1,fine,-0.445929905438353,True,global_design_selected_unit
mlp,20,21,1,F1,fine_relative,-0.7590895588676418,True,global_design_selected_unit
mlp,20,21,2,F2,coarse,-0.36979930611536976,True,global_design_selected_unit
mlp,20,21,2,F2,fine,-0.6170678226081959,True,global_design_selected_unit
mlp,20,21,2,F2,fine_relative,-0.24726851649282622,True,global_design_selected_unit
mlp,20,21,3,F3,coarse,0.2376075703773555,True,global_design_selected_unit
mlp,20,21,3,F3,fine,-0.5589064228204472,True,global_design_selected_unit
mlp,20,21,3,F3,fine_relative,-0.7965139931978028,True,global_design_selected_unit
mlp,20,21,4,F4,coarse,-0.6174520849892362,False,global_design_selected_unit
mlp,20,21,4,F4,fine,-0.411681322236645,False,global_design_selected_unit
mlp,20,21,4,F4,fine_relative,0.20577076275259118,False,global_design_selected_unit
mlp,20,21,5,F5,coarse,-0.07046344787352915,False,global_design_selected_unit
mlp,20,21,5,F5,fine,-0.5104723492117716,False,global_design_selected_unit
mlp,20,21,5,F5,fine_relative,-0.4400089013382424,False,global_design_selected_unit
mlp,20,21,6,F6,coarse,0.04719539722233857,False,global_design_selected_unit
mlp,20,21,6,F6,fine,-0.6096567746310382,False,global_design_selected_unit
mlp,20,21,6,F6,fine_relative,-0.6568521718533767,False,global_design_selected_unit
mlp,20,21,7,F7,coarse,-0.12770671068114575,False,global_design_selected_unit
mlp,20,21,7,F7,fine,-0.702806723709653,False,global_design_selected_unit
mlp,20,21,7,F7,fine_relative,-0.5751000130285072,False,global_design_selected_unit
mlp,20,21,8,F8,coarse,0.23875236600935826,True,global_design_selected_unit
mlp,20,21,8,F8,fine,-0.6111350301627085,True,global_design_selected_unit
mlp,20,21,8,F8,fine_relative,-0.8498873961720668,True,global_design_selected_unit
mlp,21,21,1,F1,coarse,0.5159282511817889,True,global_design_selected_unit
mlp,21,21,1,F1,fine,-0.42466739536894066,True,global_design_selected_unit
mlp,21,21,1,F1,fine_relative,-0.9405956465507296,True,global_design_selected_unit
mlp,21,21,2,F2,coarse,-0.033468246128834984,True,global_design_selected_unit
mlp,21,21,2,F2,fine,-0.6007545420547176,True,global_design_selected_unit
mlp,21,21,2,F2,fine_relative,-0.5672862959258825,True,global_design_selected_unit
mlp,21,21,3,F3,coarse,-0.1832494762221543,True,global_design_selected_unit
mlp,21,21,3,F3,fine,-0.5653845816516389,True,global_design_selected_unit
mlp,21,21,3,F3,fine_relative,-0.38213510542948453,True,global_design_selected_unit
mlp,21,21,4,F4,coarse,0.3573283130935227,False,global_design_selected_unit
mlp,21,21,4,F4,fine,-0.7635884535712596,False,global_design_selected_unit
mlp,21,21,4,F4,fine_relative,-1.1209167666647823,False,global_design_selected_unit
mlp,21,21,5,F5,coarse,0.028614227260133945,False,global_design_selected_unit
mlp,21,21,5,F5,fine,-0.5133981736223762,False,global_design_selected_unit
mlp,21,21,5,F5,fine_relative,-0.54201240088251,False,global_design_selected_unit
mlp,21,21,6,F6,coarse,0.03156410922425891,False,global_design_selected_unit
mlp,21,21,6,F6,fine,-0.6127698950839011,False,global_design_selected_unit
mlp,21,21,6,F6,fine_relative,-0.64433400430816,False,global_design_selected_unit
mlp,21,21,7,F7,coarse,-0.2537834768407571,False,global_design_selected_unit
mlp,21,21,7,F7,fine,-0.5301737724333386,False,global_design_selected_unit
mlp,21,21,7,F7,fine_relative,-0.27639029559258155,False,global_design_selected_unit
mlp,21,21,8,F8,coarse,-0.51038730417199,True,global_design_selected_unit
mlp,21,21,8,F8,fine,-0.6204708318287558,True,global_design_selected_unit
mlp,21,21,8,F8,fine_relative,-0.11008352765676586,True,global_design_selected_unit
mlp,22,21,1,F1,coarse,0.5620605187953034,True,global_design_selected_unit
mlp,22,21,1,F1,fine,-0.4874093155115441,True,global_design_selected_unit
mlp,22,21,1,F1,fine_relative,-1.0494698343068474,True,global_design_selected_unit
mlp,22,21,2,F2,coarse,-0.042436493383564554,True,global_design_selected_unit
mlp,22,21,2,F2,fine,-0.6291628273799534,True,global_design_selected_unit
mlp,22,21,2,F2,fine_relative,-0.5867263339963888,True,global_design_selected_unit
mlp,22,21,3,F3,coarse,0.1863330656153432,True,global_design_selected_unit
mlp,22,21,3,F3,fine,-0.6531098705433205,True,global_design_selected_unit
mlp,22,21,3,F3,fine_relative,-0.8394429361586636,True,global_design_selected_unit
mlp,22,21,4,F4,coarse,-0.315303910997584,False,global_design_selected_unit
mlp,22,21,4,F4,fine,-0.5535299922883531,False,global_design_selected_unit
mlp,22,21,4,F4,fine_relative,-0.2382260812907691,False,global_design_selected_unit
mlp,22,21,5,F5,coarse,0.4407507050039503,False,global_design_selected_unit
mlp,22,21,5,F5,fine,-0.5654044955896814,False,global_design_selected_unit
mlp,22,21,5,F5,fine_relative,-1.0061552005936316,False,global_design_selected_unit
mlp,22,21,6,F6,coarse,-0.005500199209838053,False,global_design_selected_unit
mlp,22,21,6,F6,fine,-0.5981663053730474,False,global_design_selected_unit
mlp,22,21,6,F6,fine_relative,-0.5926661061632094,False,global_design_selected_unit
mlp,22,21,7,F7,coarse,-0.07534659817018,False,global_design_selected_unit
mlp,22,21,7,F7,fine,-0.5425147060073106,False,global_design_selected_unit
mlp,22,21,7,F7,fine_relative,-0.4671681078371305,False,global_design_selected_unit
mlp,22,21,8,F8,coarse,-0.24614622457078755,True,global_design_selected_unit
mlp,22,21,8,F8,fine,-0.6740333786421102,True,global_design_selected_unit
mlp,22,21,8,F8,fine_relative,-0.4278871540713226,True,global_design_selected_unit
mlp,23,21,1,F1,coarse,0.564422724274904,True,global_design_selected_unit
mlp,23,21,1,F1,fine,-0.5097617817758859,True,global_design_selected_unit
mlp,23,21,1,F1,fine_relative,-1.07418450605079,True,global_design_selected_unit
mlp,23,21,2,F2,coarse,-0.6272492498146666,True,global_design_selected_unit
mlp,23,21,2,F2,fine,-0.5276809501230428,True,global_design_selected_unit
mlp,23,21,2,F2,fine_relative,0.09956829969162369,True,global_design_selected_unit
mlp,23,21,3,F3,coarse,0.411225785467974,True,global_design_selected_unit
mlp,23,21,3,F3,fine,-0.7587484727030106,True,global_design_selected_unit
mlp,23,21,3,F3,fine_relative,-1.1699742581709847,True,global_design_selected_unit
mlp,23,21,4,F4,coarse,0.42719916857775964,False,global_design_selected_unit
mlp,23,21,4,F4,fine,-0.7438009460152513,False,global_design_selected_unit
mlp,23,21,4,F4,fine_relative,-1.171000114593011,False,global_design_selected_unit
mlp,23,21,5,F5,coarse,0.6350818910851964,False,global_design_selected_unit
mlp,23,21,5,F5,fine,-0.7239362326419123,False,global_design_selected_unit
mlp,23,21,5,F5,fine_relative,-1.3590181237271088,False,global_design_selected_unit
mlp,23,21,6,F6,coarse,0.11230368985506924,False,global_design_selected_unit
mlp,23,21,6,F6,fine,-0.778219115400804,False,global_design_selected_unit
mlp,23,21,6,F6,fine_relative,-0.8905228052558732,False,global_design_selected_unit
mlp,23,21,7,F7,coarse,-0.25175722953353963,False,global_design_selected_unit
mlp,23,21,7,F7,fine,-0.6065876802893625,False,global_design_selected_unit
mlp,23,21,7,F7,fine_relative,-0.3548304507558228,False,global_design_selected_unit
mlp,23,21,8,F8,coarse,-0.28236967497167836,True,global_design_selected_unit
mlp,23,21,8,F8,fine,-0.5783152632632893,True,global_design_selected_unit
mlp,23,21,8,F8,fine_relative,-0.295945588291611,True,global_design_selected_unit
mlp,24,21,1,F1,coarse,0.6194166743299795,True,global_design_selected_unit
mlp,24,21,1,F1,fine,-0.31864395901310966,True,global_design_selected_unit
mlp,24,21,1,F1,fine_relative,-0.9380606333430892,True,global_design_selected_unit
mlp,24,21,2,F2,coarse,-0.42695849858637946,True,global_design_selected_unit
mlp,24,21,2,F2,fine,-0.21410641350300424,True,global_design_selected_unit
mlp,24,21,2,F2,fine_relative,0.21285208508337516,True,global_design_selected_unit
mlp,24,21,3,F3,coarse,-0.18527343921495343,True,global_design_selected_unit
mlp,24,21,3,F3,fine,-0.646749637708835,True,global_design_selected_unit
mlp,24,21,3,F3,fine_relative,-0.4614761984938815,True,global_design_selected_unit
