layer,metric,role,band_index,band,estimate,ci_low,ci_high,bootstrap_sign_p
6,e,coarse,11,F11,0.08240530135116149,0.07195869784792541,0.09180261412917314,
6,e,coarse,12,F12,0.04494666095255737,0.03850917847829636,0.0487645366134818,
6,e,coarse,13,F13,0.026280073575142022,0.02307467075137776,0.02755243189227125,
6,e,coarse,14,F14,0.010147437661147871,0.008577041985846379,0.010369255841431843,
6,e,coarse,15,F15,0.0029637601635529643,0.002498505855639962,0.0031941582438041968,
6,e,coarse,16,F16,0.0002575950012912364,0.00019684978167097973,0.00025358350331436137,
6,e,fine,1,F1,7.553270918465226,7.3986174347541604,7.765015980488249,
6,e,fine,2,F2,2.9803315871785143,2.8657042762692537,3.0480283607309557,
6,e,fine,3,F3,1.8278078229639063,1.791657883918922,1.9239957677854602,
6,e,fine,4,F4,1.1578143861935002,1.1439582891321716,1.2239973936200155,
6,e,fine,5,F5,0.7484229980376742,0.7129162899213507,0.7712831117062048,
6,e,fine,6,F6,0.5522572132460714,0.5282007933214476,0.5720215715080894,
6,e,fine,7,F7,0.3802903189984535,0.3620418472174872,0.3928153606937212,
6,e,fine,8,F8,0.2731830532402613,0.24494696493320328,0.27289802328101403,
6,e,fine,9,F9,0.2001795125435248,0.1853628156709856,0.2063780532383563,
6,e,fine,10,F10,0.1336382865114096,0.12269024110664783,0.13445516904412985,
6,e,fine,11,F11,0.0906076916813601,0.08492469649649004,0.09314630454531961,
6,e,fine,12,F12,0.052939525194192504,0.04785996018173978,0.05312894944682448,
6,e,fine,13,F13,0.03139189303345182,0.02774568617482496,0.03110387314902098,
6,e,fine,14,F14,0.013499604846178851,0.011421574184198698,0.013162454937109136,
6,e,fine,15,F15,0.003926762547183032,0.003361519579778053,0.003922857527032836,
6,e,fine,16,F16,0.0004392761365570542,0.0003442618385950158,0.0004260024776313367,
6,e,fine_vs_coarse_log_ratio,1,F1,-0.020058380785410782,-0.08159884020545675,0.040356914811001045,0.5667166416791605
6,e,fine_vs_coarse_log_ratio,2,F2,0.027516233696126366,-0.051053974264061594,0.10064798887885881,0.46976511744127936
6,e,fine_vs_coarse_log_ratio,3,F3,0.03898047571480222,-0.008421099206025837,0.12688335229545497,0.6046976511744128
6,e,fine_vs_coarse_log_ratio,4,F4,-0.01891954303995077,-0.1108764326952827,0.09591771248513677,0.5257371314342829
6,e,fine_vs_coarse_log_ratio,5,F5,-0.021804386567190137,-0.11301463386096307,0.046086521331209857,0.7666166916541729
6,e,fine_vs_coarse_log_ratio,6,F6,-0.052135630077137424,-0.1711065214611095,0.02771207363201847,0.4817591204397801
6,e,fine_vs_coarse_log_ratio,7,F7,0.01266630577825322,-0.05485366073869992,0.07935682986580488,0.5567216391804098
6,e,fine_vs_coarse_log_ratio,8,F8,0.052122347985073564,-0.08805553808347824,0.12455116838500492,0.09495252373813093
6,e,fine_vs_coarse_log_ratio,9,F9,0.06504122524584316,-0.03268174884751093,0.13159740753380067,0.05897051474262868
6,e,fine_vs_coarse_log_ratio,10,F10,0.1053775906935874,-0.004749348422050909,0.17896578511511588,0.0079960019990005
6,e,fine_vs_coarse_log_ratio,11,F11,0.09488933495878583,-0.02725876065121091,0.22120531214575428,0.1199400299850075
6,e,fine_vs_coarse_log_ratio,12,F12,0.16367375343842636,0.019939687631334246,0.28867065413134396,0.01199400299850075
6,e,fine_vs_coarse_log_ratio,13,F13,0.1777386826556114,0.05477756616426194,0.26375797043704735,0.0009995002498750624
6,e,fine_vs_coarse_log_ratio,14,F14,0.2854391879224772,0.13301216433903934,0.3892136425154157,0.0009995002498750624
6,e,fine_vs_coarse_log_ratio,15,F15,0.28135651936595063,0.11275283008948944,0.41389744718152244,0.0009995002498750624
6,e,fine_vs_coarse_log_ratio,16,F16,0.5337396388714696,0.3628186114271438,0.7081327862277917,0.0009995002498750624
6,q_enrichment,coarse,1,F1,0.32431212318787084,0.3126286593424748,0.35678422847714175,
6,q_enrichment,coarse,2,F2,0.5023273753456682,0.4747621326888383,0.5560189917698634,
6,q_enrichment,coarse,3,F3,0.6289507936330119,0.5925706418351159,0.7013739895117792,
6,q_enrichment,coarse,4,F4,0.7572773393723646,0.7120116306404404,0.8649345070453177,
6,q_enrichment,coarse,5,F5,0.809625337506408,0.7871439858164684,0.8831135053687623,
6,q_enrichment,coarse,6,F6,0.9701407608431875,0.9276894311542296,1.0985960303211184,
6,q_enrichment,coarse,7,F7,0.9850903725191577,0.9345620674684371,1.0845622620687227,
6,q_enrichment,coarse,8,F8,1.0353448070021003,0.9852094859276932,1.1159732747669655,
6,q_enrichment,coarse,9,F9,1.1760517821803957,1.1136847461894654,1.2885598189819576,
6,q_enrichment,coarse,10,F10,1.19995338213397,1.154823029425412,1.2683444414881533,
6,q_enrichment,coarse,11,F11,1.3651221343975564,1.2772376244597725,1.511638258320582,
6,q_enrichment,coarse,12,F12,1.3361612205062698,1.2362737275718951,1.454888009778509,
6,q_enrichment,coarse,13,F13,1.4966380165783457,1.3885645409074754,1.5612340857974594,
6,q_enrichment,coarse,14,F14,1.3878156513878246,1.2256198822563074,1.4363564124495132,
6,q_enrichment,coarse,15,F15,1.4981142189280174,1.351226171728865,1.5855264208343218,
6,q_enrichment,coarse,16,F16,0.5270746844778517,0.42020034379652815,0.5243282851901333,
6,q_enrichment,fine,1,F1,0.27940737794976056,0.2756318575520728,0.30799289889101095,
6,q_enrichment,fine,2,F2,0.4535299176481321,0.4478242101684613,0.4963893619360218,
6,q_enrichment,fine,3,F3,0.5778400555237515,0.5836072780303828,0.6412146226058135,
6,q_enrichment,fine,4,F4,0.6492643553562346,0.6591672490744408,0.7328520450618143,
6,q_enrichment,fine,5,F5,0.694980735614948,0.6864545019538828,0.7537824969870197,
6,q_enrichment,fine,6,F6,0.8116484509960615,0.8086458137384307,0.877572057408315,
6,q_enrichment,fine,7,F7,0.8687786330046736,0.8623057110372362,0.942222327699456,
6,q_enrichment,fine,8,F8,0.9569230775793265,0.9042068090883721,0.9774926662307877,
6,q_enrichment,fine,9,F9,1.100962469807288,1.0884176393449534,1.1650192515242896,
6,q_enrichment,fine,10,F10,1.1653684202934242,1.132988987653382,1.2054084479649931,
6,q_enrichment,fine,11,F11,1.3181340856508583,1.3173189046505718,1.3959371297021341,
6,q_enrichment,fine,12,F12,1.3668637260969874,1.3354101863203263,1.4087819214100783,
6,q_enrichment,fine,13,F13,1.5883803012811832,1.517389897770013,1.5925105568970916,
6,q_enrichment,fine,14,F14,1.6326228273062386,1.511582444222408,1.6215048438054789,
6,q_enrichment,fine,15,F15,1.7498505610042607,1.6214394062626112,1.7829271320935296,
6,q_enrichment,fine,16,F16,0.785445004886872,0.6610220092622995,0.7707975943535068,
6,q_enrichment,fine_vs_coarse_log_ratio,1,F1,-0.1490355423675779,-0.2152567961533092,-0.054029088179060575,0.001999000499750125
6,q_enrichment,fine_vs_coarse_log_ratio,2,F2,-0.1021908113249003,-0.18612641424955406,0.008363545523292854,0.021989005497251374
6,q_enrichment,fine_vs_coarse_log_ratio,3,F3,-0.08475591429104856,-0.13834999684217048,0.03596843480400369,0.009995002498750625
6,q_enrichment,fine_vs_coarse_log_ratio,4,F4,-0.1538895917774793,-0.24097885897049853,3.324035883883747e-05,0.001999000499750125
6,q_enrichment,fine_vs_coarse_log_ratio,5,F5,-0.15268746772958314,-0.2251618681052861,-0.07310528338561947,0.0009995002498750624
6,q_enrichment,fine_vs_coarse_log_ratio,6,F6,-0.17837387094859727,-0.2692986143103914,-0.0881545818106324,0.0009995002498750624
6,q_enrichment,fine_vs_coarse_log_ratio,7,F7,-0.12564503052367224,-0.20124016377535686,-0.03011108664067999,0.005997001499250375
6,q_enrichment,fine_vs_coarse_log_ratio,8,F8,-0.07876678756288318,-0.17187140554717859,-0.04210949214854699,0.111944027986007
6,q_enrichment,fine_vs_coarse_log_ratio,9,F9,-0.06597811118229621,-0.13712524851990418,0.01521058862756619,0.07096451774112944
6,q_enrichment,fine_vs_coarse_log_ratio,10,F10,-0.029245430198290744,-0.0935260083141085,0.024984471353259007,0.4057971014492754
6,q_enrichment,fine_vs_coarse_log_ratio,11,F11,-0.03502673529636004,-0.10267331840718408,0.051436575117943126,0.22788605697151423
6,q_enrichment,fine_vs_coarse_log_ratio,12,F12,0.02271812260929458,-0.05466831409387621,0.10543112347163155,0.63968015992004
6,q_enrichment,fine_vs_coarse_log_ratio,13,F13,0.05949354828227495,-0.005683066074274046,0.11421989195442243,0.035982008995502246
6,q_enrichment,fine_vs_coarse_log_ratio,14,F14,0.16245678085608262,0.07374240763932616,0.24904570027632397,0.001999000499750125
6,q_enrichment,fine_vs_coarse_log_ratio,15,F15,0.155323260773496,0.05896058487936978,0.252827353385035,0.001999000499750125
6,q_enrichment,fine_vs_coarse_log_ratio,16,F16,0.3989081875925771,0.28080447740845915,0.5328231153274539,0.0009995002498750624
6,j_enrichment,coarse,1,F1,1.1944725015434428,1.0965272695665165,1.3455719081772735,
6,j_enrichment,coarse,2,F2,1.1135594972828118,1.0538359012180283,1.209684437622244,
6,j_enrichment,coarse,3,F3,1.1589580919355702,1.0966083517859322,1.2576025484342408,
6,j_enrichment,coarse,4,F4,1.2399207305065376,1.1534323507055282,1.3947922346600483,
6,j_enrichment,coarse,5,F5,1.16798890622257,1.1219570142301427,1.2642499399946168,
6,j_enrichment,coarse,6,F6,1.2145417319143306,1.152303465277834,1.3573590456023197,
6,j_enrichment,coarse,7,F7,1.1302663212970652,1.0701760245239569,1.2217401581978615,
6,j_enrichment,coarse,8,F8,0.987170095527408,0.9263236209299393,1.0566828356987843,
6,j_enrichment,coarse,9,F9,1.0425630888474915,0.980389036468255,1.1281276928962705,
6,j_enrichment,coarse,10,F10,0.9683291658586398,0.916700459414652,1.0228557267590077,
6,j_enrichment,coarse,11,F11,1.0200483717640814,0.9403922054723776,1.1212744803989345,
6,j_enrichment,coarse,12,F12,0.8956451908718823,0.8085766674652898,0.9700530730240503,
6,j_enrichment,coarse,13,F13,0.8568205545669598,0.7804163093529796,0.8999343931624778,
6,j_enrichment,coarse,14,F14,0.7267857884635168,0.6332090649571804,0.7597891965676664,
6,j_enrichment,coarse,15,F15,0.7552007947937872,0.6654238680832624,0.809334609748799,
6,j_enrichment,coarse,16,F16,0.5277291686039051,0.4209464347780423,0.5339808131435687,
6,j_enrichment,fine,1,F1,1.1048142256478086,1.0805660099799408,1.2160921401504294,
6,j_enrichment,fine,2,F2,1.0677989501411438,1.0368293777510695,1.151889434697473,
6,j_enrichment,fine,3,F3,1.154694247180446,1.156075109131457,1.2698930803170123,
6,j_enrichment,fine,4,F4,1.172008998779617,1.1705272135690101,1.3043208881072557,
6,j_enrichment,fine,5,F5,1.065239819265177,1.0416427650169908,1.1403175593999813,
6,j_enrichment,fine,6,F6,1.0793492516666126,1.0676083855962202,1.1469461979935198,
6,j_enrichment,fine,7,F7,1.0678658942441555,1.0612945122188542,1.1275847775688403,
6,j_enrichment,fine,8,F8,0.9276678362461154,0.8700674950387982,0.9414266269715864,
6,j_enrichment,fine,9,F9,1.0236005871919795,0.9947596808129896,1.0704140454133888,
6,j_enrichment,fine,10,F10,0.9744078535133803,0.9370641124917075,0.9966203221763568,
6,j_enrichment,fine,11,F11,1.0358451375733484,1.0163297728760092,1.084003816601702,
6,j_enrichment,fine,12,F12,0.9469055275830092,0.8933594704726495,0.9684071241103019,
6,j_enrichment,fine,13,F13,0.9066781940363811,0.8455698776803238,0.9068250364331834,
6,j_enrichment,fine,14,F14,0.8368288354392455,0.7460237853378323,0.824795313990461,
6,j_enrichment,fine,15,F15,0.8780304130336836,0.7860456095117112,0.8923515408291057,
6,j_enrichment,fine,16,F16,0.7582642284578965,0.6324962303300471,0.7354110003499466,
6,j_enrichment,fine_vs_coarse_log_ratio,1,F1,-0.07802746737584762,-0.17846944536149997,0.05117241016791366,0.12493753123438281
6,j_enrichment,fine_vs_coarse_log_ratio,2,F2,-0.04196216507665604,-0.12686840595737203,0.05865240595288479,0.271864067966017
6,j_enrichment,fine_vs_coarse_log_ratio,3,F3,-0.0036858170176661815,-0.048923097667239304,0.11552900756628201,0.3458270864567716
6,j_enrichment,fine_vs_coarse_log_ratio,4,F4,-0.0563280812977213,-0.1418188040885405,0.09389088587691356,0.16491754122938532
6,j_enrichment,fine_vs_coarse_log_ratio,5,F5,-0.09208343004356104,-0.16686582189314855,-0.0174237463209847,0.01899050474762619
6,j_enrichment,fine_vs_coarse_log_ratio,6,F6,-0.11800851548488678,-0.21265010427357298,-0.033509523621627374,0.01699150424787606
6,j_enrichment,fine_vs_coarse_log_ratio,7,F7,-0.05679112205258776,-0.12597281406882924,0.03242793818585103,0.09395302348825588
6,j_enrichment,fine_vs_coarse_log_ratio,8,F8,-0.06216862684685474,-0.1685391363488571,-0.009038370249460081,0.45177411294352826
6,j_enrichment,fine_vs_coarse_log_ratio,9,F9,-0.01835579078275148,-0.09457285157149015,0.05438633680981657,0.5647176411794103
6,j_enrichment,fine_vs_coarse_log_ratio,10,F10,0.006257879920375494,-0.06612734473915428,0.06286806351400936,0.7096451774112944
6,j_enrichment,fine_vs_coarse_log_ratio,11,F11,0.015367602087221049,-0.06905467174050951,0.11251836488394151,0.9035482258870565
6,j_enrichment,fine_vs_coarse_log_ratio,12,F12,0.055654986310943455,-0.05916967374974724,0.15685630398716208,0.26286856571714146
6,j_enrichment,fine_vs_coarse_log_ratio,13,F13,0.05655907578195056,-0.04411161821813267,0.12795269943424467,0.10594702648675662
6,j_enrichment,fine_vs_coarse_log_ratio,14,F14,0.14098776913551714,0.005723774568158035,0.23743986137196954,0.0079960019990005
6,j_enrichment,fine_vs_coarse_log_ratio,15,F15,0.15069756476677745,0.013847851729845095,0.2719630640878023,0.01699150424787606
6,j_enrichment,fine_vs_coarse_log_ratio,16,F16,0.362448697398073,0.20482848679717602,0.5270894844677264,0.0009995002498750624
7,b,coarse,1,F1,0.0014504301361739635,0.0010528156866627073,0.0020317129773883206,
7,b,coarse,2,F2,0.0006605079979635775,0.00048716215850846327,0.0009103144045364477,
7,b,coarse,3,F3,0.0003973746206611395,0.0002872952394069782,0.0005482411309298853,
7,b,coarse,4,F4,0.0002760443021543324,0.00020109817660433877,0.00039062667443688355,
7,b,coarse,5,F5,0.00015701825032010674,0.00011519530612287966,0.0002167192727076693,
7,b,coarse,6,F6,0.00010515024041524157,7.640054988651282e-05,0.00013817899270172402,
7,b,coarse,7,F7,7.575468043796718e-05,5.634055234795881e-05,0.00010053018154796981,
7,b,coarse,8,F8,5.011502798879519e-05,3.5866957937429994e-05,6.684106353366202e-05,
7,b,coarse,9,F9,3.4990443964488804e-05,2.48018311232354e-05,4.664836202645858e-05,
7,b,coarse,10,F10,2.6400628485134803e-05,1.9517630179939007e-05,3.472112427207746e-05,
7,b,coarse,11,F11,1.6315134416799992e-05,1.1981262892053749e-05,2.0952586284645254e-05,
7,b,coarse,12,F12,1.0392906915512867e-05,7.290106401456542e-06,1.3744296281256606e-05,
7,b,coarse,13,F13,6.065084107831353e-06,4.175825679888545e-06,7.796195725253494e-06,
7,b,coarse,14,F14,2.687939058887423e-06,1.8276336004692056e-06,3.420431860614546e-06,
7,b,coarse,15,F15,9.560313856127323e-07,6.27098816318775e-07,1.152972035440905e-06,
7,b,coarse,16,F16,1.3710437940517295e-07,8.665966367638242e-08,1.587298211687402e-07,
7,b,fine,1,F1,0.0014524055877700448,0.0009388811179505339,0.0015132670738438596,
7,b,fine,2,F2,0.0005791621515527368,0.0003679205012021501,0.0005638322083677494,
7,b,fine,3,F3,0.0003771376796066761,0.0002350384905262299,0.0003631614465270251,
7,b,fine,4,F4,0.00023052410688251257,0.00014231279805064335,0.00021669418124918918,
7,b,fine,5,F5,0.00014176691183820367,8.869306244612877e-05,0.00013151526705208817,
7,b,fine,6,F6,0.0001007537794066593,6.150360498000032e-05,9.112224522376984e-05,
7,b,fine,7,F7,6.91897002980113e-05,4.1111797766027656e-05,5.9567719971203215e-05,
7,b,fine,8,F8,5.047019658377394e-05,2.9893361054999517e-05,4.374194116423744e-05,
7,b,fine,9,F9,3.4154152672272176e-05,2.0275868314000544e-05,2.950572361569314e-05,
7,b,fine,10,F10,2.3908529328764416e-05,1.3756578369260466e-05,1.9565700107009628e-05,
7,b,fine,11,F11,1.6345480617019348e-05,9.147272224311217e-06,1.320452564851051e-05,
7,b,fine,12,F12,9.941921234712936e-06,5.281868774362562e-06,7.503107965145546e-06,
7,b,fine,13,F13,5.939943093835609e-06,2.868016382553559e-06,4.143504830381528e-06,
7,b,fine,14,F14,2.8769391064997762e-06,1.368252024250048e-06,1.977356087505722e-06,
7,b,fine,15,F15,1.0775545433716616e-06,4.5682960355425864e-07,6.714543505160715e-07,
7,b,fine,16,F16,1.6768302657510503e-07,6.740042015016463e-08,9.757757613861972e-08,
7,b,fine_vs_coarse_log_ratio,1,F1,0.0013610497381852636,-0.5724309145042807,0.17621332488540806,0.3188405797101449
7,b,fine_vs_coarse_log_ratio,2,F2,-0.13142673998196774,-0.7363879665465614,-0.024831951488390264,0.544727636181909
7,b,fine_vs_coarse_log_ratio,3,F3,-0.05226914594353716,-0.6650259170623443,0.06072232594355999,0.31284357821089454
7,b,fine_vs_coarse_log_ratio,4,F4,-0.18020592574627092,-0.8295509973783045,-0.08857317675211734,0.6256871564217891
7,b,fine_vs_coarse_log_ratio,5,F5,-0.10217779967775922,-0.7422878439725284,-0.009136966495528392,0.41379310344827586
7,b,fine_vs_coarse_log_ratio,6,F6,-0.042710475704380746,-0.6633856448933647,0.015304488962882001,0.20089955022488756
7,b,fine_vs_coarse_log_ratio,7,F7,-0.09064821851885027,-0.7524917881608424,-0.07815141808987057,0.20389805097451275
7,b,fine_vs_coarse_log_ratio,8,F8,0.007062072438434966,-0.6313128627213762,0.0458404608473645,0.08095952023988005
7,b,fine_vs_coarse_log_ratio,9,F9,-0.024190815055000463,-0.6889355052694149,0.02223849375782607,0.13893053473263367
7,b,fine_vs_coarse_log_ratio,10,F10,-0.09915254517100687,-0.8038781279113009,-0.11040674006016374,0.1619190404797601
7,b,fine_vs_coarse_log_ratio,11,F11,0.0018582754134007578,-0.6841623474865975,-0.03358946825748356,0.025987006496751622
7,b,fine_vs_coarse_log_ratio,12,F12,-0.04436326094432103,-0.8172889807268297,-0.11154587110428806,0.035982008995502246
7,b,fine_vs_coarse_log_ratio,13,F13,-0.02084885687161235,-0.867988400153206,-0.15159205782500193,0.0079960019990005
7,b,fine_vs_coarse_log_ratio,14,F14,0.067952167862382,-0.7656267834568016,-0.06076334125559579,0.0009995002498750624
7,b,fine_vs_coarse_log_ratio,15,F15,0.11965869834391918,-0.7875493273624994,-0.07804742400721926,0.0009995002498750624
7,b,fine_vs_coarse_log_ratio,16,F16,0.20133292147513682,-0.7168010237505467,-0.02587556570714805,0.0009995002498750624
7,q,coarse,1,F1,0.010818718406358419,0.007941642939458144,0.015404244493974532,
7,q,coarse,2,F2,0.015734292836860075,0.011539968013630346,0.021773720824754823,
7,q,coarse,3,F3,0.017375031564506503,0.012722694167945735,0.023549678786396706,
7,q,coarse,4,F4,0.020647756252073372,0.015013668109574423,0.029219118731632496,
7,q,coarse,5,F5,0.0186073593556937,0.013667419287138445,0.025547373684933174,
7,q,coarse,6,F6,0.0189824046140619,0.013833992681111287,0.02490672888628703,
7,q,coarse,7,F7,0.020660817695775237,0.01532309003789091,0.027392995258126863,
7,q,coarse,8,F8,0.020317371032754918,0.014525442539835941,0.027110409768833915,
7,q,coarse,9,F9,0.02099303094433256,0.014880834923076817,0.02797204961234972,
7,q,coarse,10,F10,0.02363260085370934,0.017453461940347553,0.030951497347845594,
7,q,coarse,11,F11,0.023234503189477805,0.017117661069144283,0.029913771721734803,
7,q,coarse,12,F12,0.024367565694435912,0.017077823063988903,0.03211390876255801,
7,q,coarse,13,F13,0.025497074034220146,0.017662138810286082,0.03245084420076294,
7,q,coarse,14,F14,0.02399715992216121,0.01631529369783944,0.030264166537245868,
7,q,coarse,15,F15,0.025013745132434363,0.016448924799902308,0.029752855020693445,
7,q,coarse,16,F16,0.010732840899983494,0.006806196836187925,0.01242271254137216,
7,q,fine,1,F1,0.010033850250386965,0.006484066259548048,0.010423179116411985,
7,q,fine,2,F2,0.01364819730274814,0.008650779635489011,0.013306563259163262,
